data,Horário Sucesso,Horário Falha,Resultado,Resultado B,Previsao,Taxa Acumulada,Taxa Móvel,hora_previsao,hora_prev,minuto_prev,previsao_ml,confianca_ml,previsao_estatistica,data_execucao,acerto_prev,resultado_real
2025-09-09,16:20,,Acerto,1,,,,,,,,,,,,
2025-09-09,,16:25,Erro,0,,,,,,,,,,,,
2025-09-09,16:30,,Acerto,1,,,,,,,,,,,,
2025-09-09,16:35,,Acerto,1,,,,,,,,,,,,
2025-09-09,,16:40,Erro,0,,,,,,,,,,,,
2025-09-09,16:45,,Acerto,1,,,,,,,,,,,,
2025-09-09,,16:50,Erro,0,,,,,,,,,,,,
2025-09-09,,16:55,Erro,0,,,,,,,,,,,,
2025-09-10,08:20,,Acerto,1,,,,,,,,,,,,
2025-09-10,08:25,,Acerto,1,,,,,,,,,,,,
2025-09-10,,08:30,Erro,0,,,,,,,,,,,,
2025-09-10,,08:35,Erro,0,,,,,,,,,,,,
2025-09-10,,08:40,Erro,0,,,,,,,,,,,,
2025-09-10,,08:45,Erro,0,,,,,,,,,,,,
2025-09-10,08:50,,Acerto,1,,,,,,,,,,,,
2025-09-10,08:55,,Acerto,1,,,,,,,,,,,,
2025-09-10,09:00,,Acerto,1,,,,,,,,,,,,
2025-09-10,09:05,,Acerto,1,,,,,,,,,,,,
2025-09-10,,09:10,Erro,0,,,,,,,,,,,,
2025-09-10,09:15,,Acerto,1,,,,,,,,,,,,
2025-09-10,,09:20,Erro,0,,,,,,,,,,,,
2025-09-10,09:25,,Acerto,1,,,,,,,,,,,,
2025-09-10,09:30,,Acerto,1,,,,,,,,,,,,
2025-09-10,09:35,,Acerto,1,,,,,,,,,,,,
2025-09-10,,09:40,Erro,0,,,,,,,,,,,,
2025-09-10,09:45,,Acerto,1,,,,,,,,,,,,
2025-09-10,,09:50,Erro,0,,,,,,,,,,,,
2025-09-10,09:55,,Acerto,1,,,,,,,,,,,,
2025-09-10,10:00,,Acerto,1,,,,,,,,,,,,
2025-09-10,10:05,,Acerto,1,,,,,,,,,,,,
2025-09-10,,10:10,Erro,0,,,,,,,,,,,,
2025-09-10,10:15,,Acerto,1,,,,,,,,,,,,
2025-09-10,10:20,,Acerto,1,,,,,,,,,,,,
2025-09-10,10:25,,Acerto,1,,,,,,,,,,,,
2025-09-10,10:30,,Acerto,1,,,,,,,,,,,,
2025-09-10,,10:35,Erro,0,,,,,,,,,,,,
2025-09-10,10:40,,Acerto,1,,,,,,,,,,,,
2025-09-10,,10:45,Erro,0,,,,,,,,,,,,
2025-09-10,10:50,,Acerto,1,,,,,,,,,,,,
2025-09-10,10:55,,Acerto,1,,,,,,,,,,,,
2025-09-10,,11:00,Erro,0,,,,,,,,,,,,
2025-09-10,11:05,,Acerto,1,,,,,,,,,,,,
2025-09-10,11:10,,Acerto,1,,,,,,,,,,,,
2025-09-10,,11:15,Erro,0,,,,,,,,,,,,
2025-09-10,,11:20,Erro,0,,,,,,,,,,,,
2025-09-10,11:25,,Acerto,1,,,,,,,,,,,,
2025-09-10,11:30,,Acerto,1,,,,,,,,,,,,
2025-09-10,,11:35,Erro,0,,,,,,,,,,,,
2025-09-10,11:40,,Acerto,1,,,,,,,,,,,,
2025-09-10,,11:45,Erro,0,,,,,,,,,,,,
2025-09-10,11:50,,Acerto,1,,,,,,,,,,,,
2025-09-10,,11:55,Erro,0,,,,,,,,,,,,
2025-09-10,,12:00,Erro,0,,,,,,,,,,,,
2025-09-10,,12:05,Erro,0,,,,,,,,,,,,
2025-09-10,12:10,,Acerto,1,,,,,,,,,,,,
2025-09-10,12:15,,Acerto,1,,,,,,,,,,,,
2025-09-10,12:20,,Acerto,1,,,,,,,,,,,,
2025-09-10,12:25,,Acerto,1,,,,,,,,,,,,
2025-09-10,12:30,,Acerto,1,,,,,,,,,,,,
2025-09-10,12:35,,Acerto,1,,,,,,,,,,,,
2025-09-10,12:40,,Acerto,1,,,,,,,,,,,,
2025-09-10,12:45,,Acerto,1,,,,,,,,,,,,
2025-09-10,,12:50,Erro,0,,,,,,,,,,,,
2025-09-10,12:55,,Acerto,1,,,,,,,,,,,,
2025-09-10,,13:00,Erro,0,,,,,,,,,,,,
2025-09-10,13:05,,Acerto,1,,,,,,,,,,,,
2025-09-10,13:10,,Acerto,1,,,,,,,,,,,,
2025-09-10,13:15,,Acerto,1,,,,,,,,,,,,
2025-09-10,,13:20,Erro,0,,,,,,,,,,,,
2025-09-10,13:25,,Acerto,1,,,,,,,,,,,,
2025-09-10,,13:30,Erro,0,,,,,,,,,,,,
2025-09-10,,13:35,Erro,0,,,,,,,,,,,,
2025-09-10,13:40,,Acerto,1,,,,,,,,,,,,
2025-09-10,,13:45,Erro,0,,,,,,,,,,,,
2025-09-10,,13:50,Erro,0,,,,,,,,,,,,
2025-09-10,,13:55,Erro,0,,,,,,,,,,,,
2025-09-10,,14:05,Erro,0,,,,,,,,,,,,
2025-09-10,14:10,,Acerto,1,,,,,,,,,,,,
2025-09-10,14:15,,Acerto,1,,,,,,,,,,,,
2025-09-10,14:20,,Acerto,1,,,,,,,,,,,,
2025-09-10,14:25,,Acerto,1,,,,,,,,,,,,
2025-09-10,14:30,,Acerto,1,,,,,,,,,,,,
2025-09-10,,14:35,Erro,0,,,,,,,,,,,,
2025-09-10,14:40,,Acerto,1,,,,,,,,,,,,
2025-09-10,,14:45,Erro,0,,,,,,,,,,,,
2025-09-10,,14:50,Erro,0,,,,,,,,,,,,
2025-09-10,,14:55,Erro,0,,,,,,,,,,,,
2025-09-10,15:00,,Acerto,1,,,,,,,,,,,,
2025-09-10,15:05,,Acerto,1,,,,,,,,,,,,
2025-09-10,,15:10,Erro,0,,,,,,,,,,,,
2025-09-10,15:15,,Acerto,1,,,,,,,,,,,,
2025-09-10,15:20,,Acerto,1,,,,,,,,,,,,
2025-09-10,15:25,,Acerto,1,,,,,,,,,,,,
2025-09-10,15:30,,Acerto,1,,,,,,,,,,,,
2025-09-10,15:35,,Acerto,1,,,,,,,,,,,,
2025-09-10,15:40,,Acerto,1,,,,,,,,,,,,
2025-09-10,,15:45,Erro,0,,,,,,,,,,,,
2025-09-10,15:50,,Acerto,1,,,,,,,,,,,,
2025-09-10,,15:55,Erro,0,,,,,,,,,,,,
2025-09-10,16:00,,Acerto,1,,,,,,,,,,,,
2025-09-10,16:05,,Acerto,1,,,,,,,,,,,,
2025-09-10,16:10,,Acerto,1,,,,,,,,,,,,
2025-09-10,16:15,,Acerto,1,,,,,,,,,,,,
2025-09-10,16:20,,Acerto,1,,,,,,,,,,,,
2025-09-10,,16:25,Erro,0,,,,,,,,,,,,
2025-09-10,16:30,,Acerto,1,,,,,,,,,,,,
2025-09-10,,16:35,Erro,0,,,,,,,,,,,,
2025-09-10,16:40,,Acerto,1,,,,,,,,,,,,
2025-09-10,,16:45,Erro,0,,,,,,,,,,,,
2025-09-10,16:50,,Acerto,1,,,,,,,,,,,,
2025-09-10,16:55,,Acerto,1,,,,,,,,,,,,
2025-09-10,17:00,,Acerto,1,,,,,,,,,,,,
2025-09-10,17:30,,Acerto,1,,,,,,,,,,,,
2025-09-10,,17:35,Erro,0,,,,,,,,,,,,
2025-09-10,17:40,,Acerto,1,,,,,,,,,,,,
2025-09-10,17:45,,Acerto,1,,,,,,,,,,,,
2025-09-10,,17:50,Erro,0,,,,,,,,,,,,
